Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,PlayerId
"Jose Herrera","ARI","C",999,70.3041,-0.7694143603160093,-20.53765854263258,-19.869289759489092,-4.052459892398327,-11.64330013343408,-56.872122688270096,22.822155043891748,-33.04996764437835,"17040"
"Angel Martinez","CLE","OF",710.1300048828125,226.816,-1.591518622612592,-16.238540159392578,-15.077262059770613,-3.106170522590935,-9.725979611330937,-45.73947097569766,11.45130565724698,-33.28816531845068,"26540"
"Brandon Drury",,"2B",705.6300048828125,237.558,-2.1571990948758457,-14.635097521800924,-15.196759915232612,-3.9110639378573686,-8.475557356232365,-44.375677825999105,10.056927266314814,-33.3187505596843,"11615"
"Jacob Melton","HOU","OF",999,197.046,-2.326238921907103,-16.241850085166153,-16.061679470031564,-1.9845788502667212,-9.199188686642444,-45.813536014013984,11.45130565724698,-33.36223035676701,"sa3019988"
"Abraham Toro",,"3B",999,217.946,-1.3443997359287825,-16.214306602306532,-15.223856425710288,-3.3841276716265156,-9.376885097406596,-45.54357553297871,11.138599888427434,-33.40497564455127,"19844"
"Addison Barger","TOR","3B/OF",583.25,208.078,-1.6806615578689625,-15.673308944516053,-15.715606782902004,-3.5874408940812224,-8.930620031587123,-45.58763821095537,11.138599888427434,-33.44903832252793,"24598"
"Zach DeLoach","CHW","OF/DH",717.9199829101562,255.94,-3.1814385170945725,-15.607395573773408,-15.026606365273924,-2.9351415878084395,-9.16929788405757,-45.91987992800791,11.45130565724698,-33.46857427076093,"27471"
"Jason Delay","PIT","C",999,64.1948,-0.6570909177361828,-20.757894594537078,-20.153438240556714,-4.022296661825991,-11.778759211523825,-57.36947962617979,22.822155043891748,-33.54732458228804,"19806"
"Michael A. Taylor",,"OF",999,239.524,-3.9717577233353882,-15.560217763159468,-15.407977841697981,-2.2512754307415963,-8.810806080676224,-46.002034839610666,11.45130565724698,-33.550729182363675,"11489"
"Moises Ballesteros","CHC","C",999,44.5981,-0.2878340973263601,-20.926773967604127,-20.49660189278598,-4.159918338389983,-11.540531208374626,-57.41165950448107,22.822155043891748,-33.589504460589325,"sa3015713"
"Orelvis Martinez","TOR","2B",548.8800048828125,215.859,-2.788040190509246,-14.923098512752956,-15.325954053861427,-3.9071024547408237,-7.789564759732874,-44.73375997159733,10.056927266314814,-33.676832705282514,"25967"
"Adam Frazier",,"2B/OF",999,269.676,-1.7873077621791438,-15.344834521452503,-14.757290213441513,-2.8879472260378978,-10.080722461815304,-44.858102184926366,10.056927266314814,-33.80117491861155,"15223"
"Drew Millas","WSN","C/DH",750.8800048828125,41.7892,-0.27885426192218815,-21.095849678598913,-20.61544471556123,-3.973293127573354,-11.676340149407574,-57.639781933063254,22.822155043891748,-33.81762688917151,"25643"
"Amed Rosario","WSN","2B/OF/DH",615.9600219726562,207.172,0.25479687620038755,-16.500512197930274,-16.02997048978414,-2.270302865192567,-10.502245010546426,-45.04823368725302,10.056927266314814,-33.99130642093821,"15518"
"Henry Davis","PIT","C",482.0400085449219,37.9132,-0.44766864345908763,-21.136856419625182,-20.674669692117963,-4.047313117588617,-11.579419474077598,-57.88592734686846,22.822155043891748,-34.06377230297671,"29617"
"Gavin Sheets",,"1B/OF/DH",722.7100219726562,197.228,-1.3986481133479605,-15.955083294757136,-16.152088975827283,-3.887326348469356,-9.25002347733613,-46.64317020973787,11.45130565724698,-34.19186455249088,"19901"
"Kevin Pillar",,"OF",999,188.816,-1.8250006028309758,-16.233547719224646,-16.511840624832523,-2.7669200050227625,-9.341395772690806,-46.67870472460171,11.45130565724698,-34.227399067354725,"12434"
"Seby Zavala","BOS","C",999,47.0364,-0.9449429581831288,-20.97961709039856,-20.524720564152158,-4.112848730466554,-11.507841085137656,-58.06997042833805,22.822155043891748,-34.24781538444631,"18887"
"Oscar Colas","CHW","OF",746.7100219726562,205.905,-1.759771944666194,-16.34526453508708,-16.388543029969828,-3.190827181785746,-9.414223753009772,-47.098630444518626,11.45130565724698,-34.647324787271636,"30162"
"Grant McCray","SFG","OF",732.8800048828125,211.057,-2.7762835675396347,-16.314186969528215,-16.029839533230206,-2.4269520505764395,-9.570526654070367,-47.117788774944856,11.45130565724698,-34.66648311769788,"25690"
"Chase DeLauter","CLE","OF",999,157.637,0.05676497637159911,-17.014134891790935,-16.897195779633794,-3.6424645916267235,-9.638805790467986,-47.135836077147836,11.45130565724698,-34.68453041990085,"sa3021053"
"Rafael Marchan","PHI","C",749.9199829101562,29.8586,-0.24817388645330632,-21.434758499556317,-20.899435998780717,-4.1594504510385715,-11.799852851473199,-58.541671687302106,22.822155043891748,-34.719516643410365,"21646"
"Jake Mangum","TBR","OF",999,210.182,-0.45882080315908086,-16.85574528712323,-16.351619279771402,-2.6880651620000275,-10.88802844737656,-47.2422789794303,11.45130565724698,-34.79097332218331,"sa3011255"
"Garrett Hampson",,"2B/OF",999,272.027,-2.681521803254434,-15.79537549757189,-14.887375556404905,-1.9037588831568872,-10.580321381913233,-45.84835312230135,10.056927266314814,-34.79142585598653,"19262"
"Jeferson Quero","MIL","C",725.0399780273438,24.4337,-0.22870821960131638,-21.50126121844513,-21.05651301200351,-4.148439469189057,-11.74092065382374,-58.67584257306275,22.822155043891748,-34.853687529171005,"sa3015407"
"Kevin Newman","LAA","2B/SS",664.6699829101562,246.647,-1.3077809302596666,-16.159472147491627,-15.387327692579268,-2.5495077014370966,-10.677541986584028,-46.08163045835168,10.158323780259837,-34.92330667809185,"17696"
"Brandon Valenzuela","SDP","C",999,36.6506,-0.6523812407606825,-21.348705979868456,-20.83329281740353,-4.161602738432737,-11.760914592581203,-58.756897369046605,22.822155043891748,-34.93474232515486,"sa3005729"
"Logan Driscoll","TBR","C",999,29.9813,-0.3648037353372996,-21.45834720424551,-20.980568894679056,-4.174610046775298,-11.796303901125627,-58.7746337821628,22.822155043891748,-34.95247873827104,"25475"
"Chris Taylor","LAD","2B/3B/OF",729.0800170898438,234.875,-3.441814547567795,-15.617829302941342,-15.06539049827285,-2.6142635376977816,-9.290861060304534,-46.030158946784304,10.056927266314814,-34.97323168046949,"13757"
"Miguel Rojas","LAD","SS",711.7100219726562,198.138,-0.15333928305592806,-16.51706075683669,-16.073314609964406,-3.016585435707203,-10.372384275827686,-46.132684361391924,10.158323780259837,-34.97436058113208,"7802"
"Santiago Espinal","CIN","2B/3B",632.4600219726562,199.146,0.17508068516553635,-16.65191762917402,-16.24446382960031,-2.9698901636940227,-10.383081030679465,-46.07427196798228,10.056927266314814,-35.01734470166747,"19997"
"Oliver Dunn","MIL","3B",737.1699829101562,209.718,-3.397138890278259,-16.330006349700284,-15.647602843848688,-2.7465200179623652,-9.26701830144532,-47.388286403234915,11.138599888427434,-35.24968651480748,"26295"
"Jose Abreu",,"1B",999,234.197,-1.5431918065436867,-14.951904015153525,-15.37021536975339,-3.990854546286815,-8.906277221664403,-44.762442959401824,8.493548985612467,-35.26889397378935,"15676"
"Ezequiel Duran","TEX","3B/OF",680.7899780273438,175.328,-0.5858136268646278,-16.837205529941524,-16.857598916265815,-3.318155308730318,-9.849292251260513,-47.448065633062804,11.138599888427434,-35.30946574463537,"23733"
"Hunter Feduccia","LAD","C",999,24.2886,-0.38794431373789345,-21.611940238564873,-21.0810939820354,-4.192545780482751,-11.859484819699043,-59.13300913451996,22.822155043891748,-35.31085409062822,"23372"
"Philip Clarke","TOR","C",999,24.8935,-0.29792243121832207,-21.66781262286765,-21.10179648878398,-4.158577057907358,-11.938560920776375,-59.16466952155369,22.822155043891748,-35.342514477661936,"sa3011379"
"Brady House","WSN","3B",999,216.751,-2.5669606300494365,-15.976035280048274,-16.152586810665888,-3.6362884767288537,-9.19858900672072,-47.53046020421318,11.138599888427434,-35.39186031578575,"sa3017694"
"James Crooks","STL","C",999,18.3253,-0.12788185481291597,-21.74298233050143,-21.24286178279529,-4.193325594284457,-11.908470011365475,-59.21552157375956,22.822155043891748,-35.39336652986781,"sa3019841"
"Sam Huff","SFG","C",999,18.146,-0.26477345222477483,-21.722058231080826,-21.271504624013197,-4.211760409615173,-11.83734151643676,-59.307438233370725,22.822155043891748,-35.485283189478984,"22209"
"Jair Camargo","MIN","C/DH",999,18.183,-0.3498380954135017,-21.728621541852124,-21.283349600580756,-4.1915476172362265,-11.832642931294895,-59.3859997863775,22.822155043891748,-35.56384474248575,"21730"
"Cesar Salazar","HOU","C/DH",999,17.9129,-0.2906134111405149,-21.79683526285914,-21.26293537319279,-4.1842797434941295,-11.928913829237505,-59.463577619924074,22.822155043891748,-35.641422576032326,"21587"
"Cole Young","SEA","SS",999,249.592,-2.4844162942677643,-16.242747782830296,-15.267751363151746,-2.5261444107748767,-10.311302728570068,-46.83236257959475,10.158323780259837,-35.674038799334916,"sa3020459"
"Jhonny Pereda","MIA","C/1B",999,11.7593,-0.07752614130851342,-21.96983776584494,-21.44173689785449,-4.205178773831318,-12.022335599547242,-59.71661517838649,22.822155043891748,-35.89446013449474,"19802"
"Nicky Lopez",,"2B/SS",999,253.928,-1.1567522139316047,-16.85922319684588,-15.102052335363412,-2.472555661354587,-11.470652349514912,-47.061235757010394,10.158323780259837,-35.90291197675056,"19339"
"Shane McGuire","OAK","C/1B",999,12.2169,-0.21324881747708843,-21.9979142065382,-21.45559970498778,-4.193543941405246,-12.035631583121749,-59.89593825353007,22.822155043891748,-36.07378320963832,"sa3017284"
"Blake Sabol","SFG","C/DH",999,6.51182,-0.06404870577364188,-22.062425526533946,-21.570249668783458,-4.205459507171778,-12.014887850805556,-59.91707125906838,22.822155043891748,-36.094916215176625,"25805"
"Dom Nunez","CLE","C",999,12.2169,-0.3107465217957743,-21.979093734936825,-21.454577700297452,-4.205116389935677,-11.996143518323779,-59.945677865289504,22.822155043891748,-36.12352282139776,"15055"
"Luca Tresh","KCR","C",999,6.10843,-0.07733697008970615,-22.082536221191607,-21.583850437850337,-4.221398917291219,-12.029433455552406,-59.994556001975276,22.822155043891748,-36.17240095808352,"sa3017394"
"Jakson Reetz","NYM","C",999,5.97346,-0.12020620976791063,-22.08127405118733,-21.583326330477888,-4.215971408560042,-12.015287729282774,-60.01606572927594,22.822155043891748,-36.19391068538419,"17837"
"Carson Williams","TBR","SS",999,197.046,-2.9106847124805024,-16.527887696840825,-16.221088584557812,-2.445761137906621,-9.262019697582677,-47.36744182936844,10.158323780259837,-36.209118049108596,"sa3017795"
"Sean Bouchard","COL","OF",738.6699829101562,149.034,-0.9307907507965419,-17.560265154700478,-17.122617493858918,-3.2915168856251786,-9.75956931403713,-48.664759599018254,11.45130565724698,-36.21345394177127,"21270"
"Blake Hunt","BAL","C",999,6.10843,-0.10356910455180002,-22.088622730387716,-21.592550738943576,-4.217312689042667,-12.035731554603133,-60.03778681752889,22.822155043891748,-36.215631773637135,"sa3004153"
"Ben Gamel",,"OF",999,189.907,-1.6357119578119477,-16.94362122175509,-16.379030185945346,-3.7741285004136347,-9.937465697557375,-48.669957563483386,11.45130565724698,-36.2186519062364,"12160"
"Chuckie Robinson","LAA","C",999,5.87175,-0.08751295419415138,-22.100487198644178,-21.602508903978627,-4.215846638444731,-12.041279874991798,-60.04763557025349,22.822155043891748,-36.225480526361736,"19824"
"Nicholas Raposo","SEA","C",999,6.10843,-0.12000289240367241,-22.10214206122208,-21.602849572208733,-4.220431947735537,-12.042129621411085,-60.0875560949811,22.822155043891748,-36.26540105108934,"sa3015018"
"Robbie Grossman",,"OF/DH",999,215.678,-2.935789631382669,-16.60633887596063,-15.795691214138362,-3.656002187484537,-9.725379693062662,-48.71920160202886,11.45130565724698,-36.26789594478188,"5254"
"Eddie Rosario",,"OF",999,166.217,-1.914656496168288,-16.92942871798151,-17.211428529961996,-3.3038691154209174,-9.379584133747457,-48.73896699328016,11.45130565724698,-36.28766133603318,"12155"
"Tucker Barnhart","TEX","C",999,5.81507,-0.09845926745760004,-22.125786855297132,-21.60835277771852,-4.213008113092321,-12.069521341790367,-60.11512835535595,22.822155043891748,-36.2929733114642,"10200"
"Brian Serven","DET","C",999,5.94443,-0.1359000260987599,-22.11136997726196,-21.608772060492516,-4.219808095996963,-12.043379242583429,-60.11922940243362,22.822155043891748,-36.29707435854187,"19422"
"Zach McKinstry","DET","3B/SS/OF",631.5800170898438,202.236,-1.9120884491617387,-17.028327395564514,-16.112177716763032,-2.203737930818697,-10.203485236252266,-47.45981672856025,10.158323780259837,-36.301492948300414,"19392"
"Connor Joe",,"1B/OF",741.25,180.41,-1.5992399945137687,-17.02627948933189,-16.507150180931426,-3.666638838071858,-9.965956929196157,-48.7652654320451,11.45130565724698,-36.313959774798114,"16572"
"Andy Ibanez","DET","2B",750.3300170898438,200.511,-1.0649331319318702,-16.689951549158902,-16.205050905208847,-3.5411199207938346,-9.98235207338362,-47.48340758047707,10.056927266314814,-36.426480314162255,"18819"
"Spencer Torkelson","DET","1B",369.9599914550781,214.367,-2.779946282774751,-15.34991095359497,-15.529126649441025,-4.041199379614304,-8.317205389874841,-46.01738865529989,8.493548985612467,-36.52383966968742,"27465"
"Matt Mervis","MIA","1B/DH",711.9199829101562,219.914,-2.9202561569395864,-15.414338147870996,-15.705517630073393,-3.792188990292229,-8.277217274013367,-46.109518199189566,8.493548985612467,-36.6159692135771,"27845"
"Tyler Wade","SDP","3B/OF",999,209.692,-2.675590120587096,-17.574962145302003,-16.33319639173786,-1.166085629548965,-11.026286607771846,-48.77612089494777,11.138599888427434,-36.637521006520345,"15730"
"Trent Grisham","NYY","OF",750.8300170898438,160.645,-2.5124878946505995,-17.31363529352411,-16.760480636169103,-3.304087462541706,-9.322201486611158,-49.21289277349668,11.45130565724698,-36.76158711624969,"18564"
"Pedro Leon","HOU","OF",742.8300170898438,167.043,-2.6044914525841647,-17.425127952460876,-16.969497292926416,-2.4914270698316416,-9.740675106264897,-49.23121887406799,11.45130565724698,-36.779913216821015,"27781"
"Esteury Ruiz","OAK","OF",530.9600219726562,119.759,-0.6635366688054946,-19.267402572115326,-17.828782466984197,-0.6743345962608168,-10.906522828809884,-49.34057913297571,11.45130565724698,-36.88927347572873,"21780"
"Austin Martin","MIN","OF",749.4600219726562,173.498,-0.8015934260918935,-18.09736387293417,-16.825077705483512,-2.510922433466537,-11.21762877567375,-49.452586213649866,11.45130565724698,-37.00128055640288,"27462"
"Travis Jankowski",,"OF/DH",999,177.158,-1.3101012530387852,-18.166671428915297,-17.058806163868102,-2.0204503966985947,-11.275311381944187,-49.831340624464964,11.45130565724698,-37.38003496721798,"13768"
"Ronny Mauricio","NYM","2B",466.8299865722656,141.662,-0.609759743625983,-17.604833864296516,-17.41386736897224,-3.065963268685633,-9.821650725075207,-48.51607497065558,10.056927266314814,-37.45914770434078,"23698"
"Tim Anderson",,"SS",745.7899780273438,189.491,-0.21830008534439438,-17.836345437546854,-16.82864152315346,-2.8693564858285048,-11.053478374015858,-48.80612190588908,10.158323780259837,-37.64779812562924,"15172"
"Javier Sanoja","MIA","2B/SS/OF/DH",999,176.029,-0.007442468991886182,-17.77273168147007,-17.158230678849684,-2.9819928114266254,-11.111660793003248,-49.03205843374151,10.158323780259837,-37.873734653481684,"28253"
"Vaughn Grissom","BOS","2B",493.5400085449219,156.382,0.1511811955024885,-17.835027245029302,-17.259463593877545,-3.2912049080462586,-10.727726806233779,-48.96224135768439,10.056927266314814,-37.90531409136959,"26031"
"Nelson Velazquez","KCR","OF/DH",741.8800048828125,126.862,-1.339886788870335,-17.877941259228923,-17.912535930984408,-3.6890351097927914,-9.621561179173595,-50.44096026805004,11.45130565724698,-37.98965461080307,"23359"
"Luis Urias",,"3B",999,158.636,-1.7088613490785018,-17.661267376511972,-17.176784523437153,-3.8075669192055743,-9.973004836702273,-50.32748500493548,11.138599888427434,-38.18888511650805,"16622"
"Chase Meidroth","CHW","2B/3B/SS",999,190.478,-1.084082887324057,-17.740532261321388,-16.49499071494868,-3.3295405939536824,-10.764215756383475,-49.41336221393128,10.158323780259837,-38.255038433671444,"sa3020011"
"Tyler Black","MIL","1B/DH",547.1699829101562,176.172,-1.8158770472268833,-17.051607082009816,-16.483512522946885,-2.529856460566107,-9.869836055510593,-47.75068916826029,8.493548985612467,-38.25714018264782,"29949"
"Alexander Canario","CHC","OF/DH",999,129.314,-1.850266193848881,-17.89353621498495,-17.900821817251867,-3.6524462380361338,-9.501797281038357,-50.798867745160194,11.45130565724698,-38.34756208791322,"22842"
"Tyler Locklear","SEA","1B",684.9600219726562,202.67,-2.664417956264156,-16.336905996168973,-16.1693847377955,-3.5919637881020026,-9.094320494543808,-47.85699297287443,8.493548985612467,-38.36344398726197,"31396"
"Michael Siani","STL","OF",640.4600219726562,162.94,-2.2110347662095,-18.39669629071828,-17.39159275878377,-2.0549804767255675,-10.920568591046457,-50.97487288348357,11.45130565724698,-38.523567226236594,"22557"
"Coby Mayo","BAL","1B/3B",371.3800048828125,129.624,-1.2356583911374324,-17.97692392878646,-17.78997184277398,-3.885953907413295,-9.789260382212465,-50.677768452323626,11.138599888427434,-38.5391685638962,"28312"
"Darell Hernaiz","OAK","3B",742.5800170898438,140.8,-0.2868735146839291,-18.498455777752422,-18.0086060588155,-3.4392449252612383,-10.898125283960061,-51.131305560473145,11.138599888427434,-38.992705672045716,"26224"
"Luis Guillorme",,"2B",999,186.407,-0.9056948660022153,-17.940853655569295,-16.687969192522853,-3.2285078263308025,-11.31894816639141,-50.08197370681658,10.056927266314814,-39.02504644050177,"16451"
"Jonatan Clase","TOR","OF",542.9199829101562,122.525,-1.6458933470577246,-18.91245034780537,-18.23617631024319,-1.9873238067477543,-10.723228134261364,-51.5050719461154,11.45130565724698,-39.053766288868424,"26599"
"Shay Whitcomb","HOU","2B/3B",620.7899780273438,138.058,-1.6722869216202674,-17.800106912890254,-17.751134977269558,-3.164687848437967,-9.731577895115302,-50.11979455533335,10.056927266314814,-39.06286728901854,"27789"
"Alan Roden","TOR","OF",999,124.796,-0.310882263923793,-18.70472375029937,-18.052605461599597,-3.646082936590912,-10.822548214524572,-51.536842626938245,11.45130565724698,-39.08553696969127,"sa3020212"
"Gabriel Arias","CLE","3B",999,124.082,-0.9095124722612747,-18.48392677109997,-18.31214660638258,-3.2579848363751074,-10.469854786856956,-51.43342547297589,11.138599888427434,-39.29482558454846,"22563"
"Austin Shenton","SEA","1B/DH",750.0800170898438,206.048,-3.359133688769184,-16.349303639594996,-16.122424317356867,-4.05355162800227,-8.981004585646414,-48.865417859369735,8.493548985612467,-39.371868873757265,"25425"
"Weston Wilson","PHI","OF",999,116.849,-1.6059726702149997,-18.54246382754392,-18.292833013848643,-3.3076122514166735,-10.090569272867054,-51.83945103589129,11.45130565724698,-39.3881453786443,"19358"
"Brandon Lockridge","SDP","OF",999,127.47,-1.1826452799371514,-19.078524683162335,-18.200641349300867,-2.2319360930806167,-11.156147342490586,-51.849894747971554,11.45130565724698,-39.39858909072457,"21496"
"Luke Keaschall","MIN","2B/OF",999,144.5,-0.720973007718826,-18.269580857027552,-17.545891568701656,-3.2848104460275995,-10.639353506354102,-50.460609385829734,10.056927266314814,-39.40368211951492,"sa3022614"
"Jorge Mateo","BAL","2B",659.0800170898438,120.198,-1.1755336557745153,-18.721244222717484,-18.18376494820573,-1.7038769678568382,-10.690488137008648,-50.47490793156321,10.056927266314814,-39.41798066524841,"17273"
"Tyler Freeman","CLE","OF",739.9600219726562,108.019,-0.05149985787654951,-19.217336400542685,-18.551902565087218,-3.2214894835232153,-11.012290779137656,-52.054519086167325,11.45130565724698,-39.60321342892034,"22532"
"Blaze Alexander","ARI","SS",740.6300048828125,164.164,-1.6039772058299204,-17.803472744150067,-17.283258199793128,-3.587316103049654,-10.57642250903582,-50.85444676185858,10.158323780259837,-39.69612298159875,"23789"
"Yuli Gurriel",,"1B/DH",744.2899780273438,162.272,-0.4631020121615861,-17.492051366820867,-17.267796829248294,-3.55927396676165,-10.426567835559618,-49.20879201055201,8.493548985612467,-39.71524302493954,"19198"
"Luis Matos","SFG","OF",579.5399780273438,106.801,-0.3459999072898316,-18.94223753984462,-18.637359463956884,-3.747926734365617,-10.604963912623539,-52.27848755808049,11.45130565724698,-39.82718190083351,"26467"
"Ildemaro Vargas","WSN","2B/3B",749.7100219726562,144.144,-0.15502395606510178,-18.342787352565455,-17.98677655096014,-3.3203700148805533,-11.150449072328174,-50.95540694679943,10.056927266314814,-39.89847968048462,"13324"
"Miguel Sano",,"1B/3B/DH",999,108.562,-1.469194721248701,-18.386346553524877,-18.46041866573168,-4.044724131304816,-9.74217478276231,-52.10285885457239,11.138599888427434,-39.96425896614495,"12164"
"Gage Workman","CHC","3B/SS",999,151.069,-2.0248690080929332,-18.096382183295493,-17.635725015610333,-2.9309306713665797,-10.462057160275407,-51.149964038640746,10.158323780259837,-39.99164025838091,"sa3014441"
"Brock Wilken","MIL","3B",999,164.205,-3.265728840276179,-17.727040582303484,-17.40993667301761,-3.9577904076284414,-9.825199466869547,-52.18569597009527,11.138599888427434,-40.047096081667824,"sa3022499"
"Edmundo Sosa","PHI","2B/3B/SS",562.2899780273438,129.891,-0.7860248157843881,-18.30220130701037,-18.13064582097603,-3.475521930992341,-10.555678851202927,-51.250072725966064,10.158323780259837,-40.09174894570622,"17022"
"Nick Senzel","CHW","3B",999,139.304,-1.7973382809934204,-18.42892379735526,-18.063139966678417,-3.588563790258603,-10.457308581944519,-52.335274417230224,11.138599888427434,-40.19667452880279,"19293"
"Graham Pauley","MIA","1B/3B/DH",999,123.391,-1.3530109637811456,-18.609218990464477,-18.350983471887,-3.7480202904548374,-10.315501441408342,-52.3767351579958,11.138599888427434,-40.238135269568374,"31363"
"Eric Wagaman","MIA","3B/OF",750.75,107.282,-0.4332964060983974,-18.895144256185947,-18.797895704548452,-3.777840401467044,-10.614461069285317,-52.518637837585146,11.138599888427434,-40.380037949157725,"23395"
"Brett Wisely","SFG","2B/SS",999,140.9,-1.2508252838964002,-18.55418793023147,-17.903049328254134,-3.356584550726962,-10.77646212133505,-51.84110921444402,10.158323780259837,-40.682785434184176,"27735"
"Chandler Simpson","TBR","OF",999,78.8184,0.31069479792532567,-20.360785353759777,-19.472902264770404,-1.8747810372388545,-11.832043102406574,-53.22981696025028,11.45130565724698,-40.7785113030033,"sa3020219"
"Daniel Schneemann","CLE","SS/OF",732.8800048828125,151.395,-2.033667788513405,-18.287111105572645,-17.74301117241826,-3.4686595397897584,-10.537934188845032,-52.070383795139094,10.158323780259837,-40.91206001487926,"25180"
"Jared Triolo","PIT","2B/3B",612.0800170898438,135.098,-0.7960270055401379,-18.701666602920497,-18.129728625264338,-3.4562449144782352,-10.939013038877398,-52.02268018708062,10.056927266314814,-40.9657529207658,"25807"
"Nick Loftin","KCR","2B",750.75,125.476,-0.4727246108656957,-18.826201289571998,-18.261176516189625,-3.738101039561212,-10.925417036582116,-52.22362049277064,10.056927266314814,-41.16669322645583,"27630"
"J.D. Davis",,"1B",999,151.012,-1.6270698644132582,-17.619054722048762,-17.582213018718836,-4.0826543114324405,-9.897377714491126,-50.808369631104426,8.493548985612467,-41.314820645491956,"16219"
"Eli White","ATL","OF",999,101.274,-1.2736089884613744,-19.59293246124357,-18.822057188748712,-3.1442254658617856,-11.044531082846694,-53.87735518716213,11.45130565724698,-41.42604952991515,"19346"
"Garrett Cooper",,"1B/OF/DH",748.8300170898438,101.724,-0.9381909762691,-19.16550292013005,-18.957933860384323,-4.1456009473226905,-10.693037372542355,-53.90026607664852,11.45130565724698,-41.44896041940154,"15279"
"Romy Gonzalez","BOS","1B/2B/SS",575.7100219726562,86.9538,-0.2925487267609948,-19.37376209095229,-19.078532600617436,-3.201869403225662,-10.758517486221065,-52.70523030777745,10.158323780259837,-41.54690652751761,"21562"
"Mike Brosseau","SDP","3B",999,108.065,-1.4876036716489747,-19.06598714227554,-18.727297376208195,-4.014280176688135,-10.422819001835911,-53.71798736865676,11.138599888427434,-41.57938748022932,"19683"
"D.J. Stewart",,"OF/DH",999,92.7796,-1.335897885066126,-19.340020053870024,-18.96873052848808,-3.9792509139426633,-10.419270021695022,-54.04316940306193,11.45130565724698,-41.59186374581495,"17766"
"Andruw Monasterio","MIL","2B/3B",999,124.762,-0.8541823711509219,-19.159809120225713,-18.33324235766858,-3.0792513568492215,-11.238272566301875,-52.66475777219631,10.056927266314814,-41.6078305058815,"19455"
"Vidal Brujan","CHC","2B/SS/OF",705.6300048828125,115.661,-1.1277422917776674,-19.199890143972123,-18.53135738114532,-2.8940609454199833,-11.095865567084058,-52.84891632939916,10.158323780259837,-41.69059254913933,"20536"
"Colby Thomas","OAK","OF",999,85.3866,-0.8349184132323979,-19.557927869639624,-19.308906921768614,-3.7983963029479906,-10.714880761360478,-54.2150302689491,11.45130565724698,-41.763724611702116,"sa3020713"
"Max Schuemann","OAK","3B/SS",547,151.46,-2.3057442743826133,-18.863730187748214,-17.846366383354482,-2.969515790599319,-11.001144264344585,-52.98650090042921,10.158323780259837,-41.82817712016938,"24488"
"Dominic Canzone","SEA","OF",750.6699829101562,78.4003,-0.5359653732100804,-19.612201664649984,-19.48107830229302,-4.003893052387268,-10.652149617625016,-54.28528801016538,11.45130565724698,-41.83398235291839,"26438"
"Cooper Bowman","CIN","2B",999,111.659,-1.3504836936642821,-19.313850936504558,-18.633821637664045,-2.7732520715256364,-11.028835843305552,-53.10024418266407,10.056927266314814,-42.04331691634926,"sa3016966"
"Drew Waters","KCR","OF",999,83.381,-0.6774768430516159,-19.839141292585797,-19.39124510530144,-3.485628294064409,-11.16279536407116,-54.55628689907442,11.45130565724698,-42.10498124182743,"20505"
"Matt Duffy",,"3B",999,125.256,-0.959981370130427,-19.283306211752294,-18.722187321516923,-3.9181758367541772,-11.386927641588079,-54.27057838174191,11.138599888427434,-42.13197849331447,"13836"
"Dominic Fletcher","CHW","OF",999,110.057,-0.9744288385107144,-19.432355320372842,-19.098737147568865,-3.9636234215584096,-11.133554175010394,-54.602698903021235,11.45130565724698,-42.151393245774244,"26149"
"Oscar Gonzalez","SDP","OF",999,73.7044,-0.2638652852231746,-19.716906220600162,-19.659984698412636,-4.064032345576814,-10.930015694932575,-54.63480424474536,11.45130565724698,-42.18349858749838,"20970"
"Daz Cameron","BAL","OF",999,81.2087,-0.7418057853604026,-19.861523816347685,-19.378797484916632,-3.6150151383697566,-11.038133027211238,-54.635275252205716,11.45130565724698,-42.183969594958725,"18353"
"Greg Jones","COL","OF",999,72.6338,-0.7276961490545883,-20.15406866612594,-19.66593347485007,-3.068926572287455,-11.130055247645165,-54.746680109963236,11.45130565724698,-42.29537445271625,"25448"
"Nick Ahmed",,"SS",999,138.831,-1.7209711287643836,-18.793889523470117,-18.376560236554653,-3.617541710545547,-11.086668369556419,-53.595630968891115,10.158323780259837,-42.43730718863128,"12147"
"Nick Madrigal",,"3B",999,84.5563,0.35816229608043104,-20.063191890836993,-19.48010887391001,-3.7312074877851917,-11.77226116951032,-54.68860712596209,11.138599888427434,-42.55000723753466,"20521"
"Jared Serna","MIA","2B/SS",999,118.228,-1.2212748608238473,-19.179947667317602,-18.725672665221357,-3.5630482633308436,-11.026686434110752,-53.716629890804406,10.158323780259837,-42.55830611054457,"sa3015579"
"Nick Allen","ATL","SS",999,100.432,-0.3991428935017829,-19.636435489226397,-18.895302139047228,-3.478391604136033,-11.415069099663613,-53.82434122557504,10.158323780259837,-42.66601744531521,"22277"
"James Outman","LAD","OF",675.5,71.2068,-0.917077893420578,-19.959244466364275,-19.56897239260149,-3.826313685388881,-10.881030473472824,-55.15263891124806,11.45130565724698,-42.70133325400108,"24770"
"Joey Wiemer","KCR","OF",748.3800048828125,88.787,-1.2865237105034546,-19.912908447928245,-19.299341845072814,-3.560521653970599,-11.162495464523658,-55.22179112199876,11.45130565724698,-42.77048546475178,"27690"
